,Censo,Cuadro,Link,Provincia,Departamento,Indicador,Unidad de registro,Valor
9817,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",70119,San Juan,Valle Fértil,Lenga,Hectáreas,0.0
9818,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",70119,San Juan,Valle Fértil,Quebracho,Hectáreas,0.0
9819,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",70119,San Juan,Valle Fértil,Otras forestales nativas,Hectáreas,0.0
9820,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",70119,San Juan,Valle Fértil,Otras forestales,Hectáreas,0.0
9821,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",70126,San Juan,25 de Mayo,Total,Hectáreas,9.5
9822,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",70126,San Juan,25 de Mayo,Álamo,Hectáreas,9.5
9823,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",70126,San Juan,25 de Mayo,Eucalipto,Hectáreas,0.0
9824,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",70126,San Juan,25 de Mayo,Grevillea,Hectáreas,0.0
9825,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",70126,San Juan,25 de Mayo,Kiri,Hectáreas,0.0
9826,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",70126,San Juan,25 de Mayo,Paraíso,Hectáreas,0.0
9827,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",70126,San Juan,25 de Mayo,Toona,Hectáreas,0.0
9828,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",70126,San Juan,25 de Mayo,Pino,Hectáreas,0.0
9829,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",70126,San Juan,25 de Mayo,Pino oregon,Hectáreas,0.0
9830,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",70126,San Juan,25 de Mayo,Sauce ,Hectáreas,0.0
9831,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",70126,San Juan,25 de Mayo,Sauce álamo,Hectáreas,0.0
9832,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",70126,San Juan,25 de Mayo,Algarrobo,Hectáreas,0.0
9833,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",70126,San Juan,25 de Mayo,Araucaria,Hectáreas,0.0
9834,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",70126,San Juan,25 de Mayo,Cedro,Hectáreas,0.0
9835,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",70126,San Juan,25 de Mayo,Pehuén,Hectáreas,0.0
9836,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",70126,San Juan,25 de Mayo,Tipa,Hectáreas,0.0
9837,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",70126,San Juan,25 de Mayo,Peteribí,Hectáreas,0.0
9838,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",70126,San Juan,25 de Mayo,Lapacho,Hectáreas,0.0
9839,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",70126,San Juan,25 de Mayo,Guatambú,Hectáreas,0.0
9840,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",70126,San Juan,25 de Mayo,Lenga,Hectáreas,0.0
9841,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",70126,San Juan,25 de Mayo,Quebracho,Hectáreas,0.0
9842,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",70126,San Juan,25 de Mayo,Otras forestales nativas,Hectáreas,0.0
9843,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",70126,San Juan,25 de Mayo,Otras forestales,Hectáreas,0.0
9844,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",70133,San Juan,Zonda,Total,Hectáreas,0.0
9845,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",70133,San Juan,Zonda,Álamo,Hectáreas,0.0
9846,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",70133,San Juan,Zonda,Eucalipto,Hectáreas,0.0
9847,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",70133,San Juan,Zonda,Grevillea,Hectáreas,0.0
9848,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",70133,San Juan,Zonda,Kiri,Hectáreas,0.0
9849,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",70133,San Juan,Zonda,Paraíso,Hectáreas,0.0
9850,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",70133,San Juan,Zonda,Toona,Hectáreas,0.0
9851,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",70133,San Juan,Zonda,Pino,Hectáreas,0.0
9852,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",70133,San Juan,Zonda,Pino oregon,Hectáreas,0.0
9853,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",70133,San Juan,Zonda,Sauce ,Hectáreas,0.0
9854,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",70133,San Juan,Zonda,Sauce álamo,Hectáreas,0.0
9855,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",70133,San Juan,Zonda,Algarrobo,Hectáreas,0.0
9856,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",70133,San Juan,Zonda,Araucaria,Hectáreas,0.0
9857,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",70133,San Juan,Zonda,Cedro,Hectáreas,0.0
9858,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",70133,San Juan,Zonda,Pehuén,Hectáreas,0.0
9859,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",70133,San Juan,Zonda,Tipa,Hectáreas,0.0
9860,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",70133,San Juan,Zonda,Peteribí,Hectáreas,0.0
9861,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",70133,San Juan,Zonda,Lapacho,Hectáreas,0.0
9862,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",70133,San Juan,Zonda,Guatambú,Hectáreas,0.0
9863,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",70133,San Juan,Zonda,Lenga,Hectáreas,0.0
9864,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",70133,San Juan,Zonda,Quebracho,Hectáreas,0.0
9865,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",70133,San Juan,Zonda,Otras forestales nativas,Hectáreas,0.0
9866,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",70133,San Juan,Zonda,Otras forestales,Hectáreas,0.0
9867,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",74007,San Luis,Ayacucho,Total,Hectáreas,0.0
9868,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",74007,San Luis,Ayacucho,Álamo,Hectáreas,0.0
9869,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",74007,San Luis,Ayacucho,Eucalipto,Hectáreas,0.0
9870,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",74007,San Luis,Ayacucho,Grevillea,Hectáreas,0.0
9871,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",74007,San Luis,Ayacucho,Kiri,Hectáreas,0.0
9872,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",74007,San Luis,Ayacucho,Paraíso,Hectáreas,0.0
9873,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",74007,San Luis,Ayacucho,Toona,Hectáreas,0.0
9874,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",74007,San Luis,Ayacucho,Pino,Hectáreas,0.0
9875,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",74007,San Luis,Ayacucho,Pino oregon,Hectáreas,0.0
9876,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",74007,San Luis,Ayacucho,Sauce ,Hectáreas,0.0
9877,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",74007,San Luis,Ayacucho,Sauce álamo,Hectáreas,0.0
9878,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",74007,San Luis,Ayacucho,Algarrobo,Hectáreas,0.0
9879,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",74007,San Luis,Ayacucho,Araucaria,Hectáreas,0.0
9880,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",74007,San Luis,Ayacucho,Cedro,Hectáreas,0.0
9881,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",74007,San Luis,Ayacucho,Pehuén,Hectáreas,0.0
9882,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",74007,San Luis,Ayacucho,Tipa,Hectáreas,0.0
9883,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",74007,San Luis,Ayacucho,Peteribí,Hectáreas,0.0
9884,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",74007,San Luis,Ayacucho,Lapacho,Hectáreas,0.0
9885,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",74007,San Luis,Ayacucho,Guatambú,Hectáreas,0.0
9886,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",74007,San Luis,Ayacucho,Lenga,Hectáreas,0.0
9887,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",74007,San Luis,Ayacucho,Quebracho,Hectáreas,0.0
9888,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",74007,San Luis,Ayacucho,Otras forestales nativas,Hectáreas,0.0
9889,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",74007,San Luis,Ayacucho,Otras forestales,Hectáreas,0.0
9890,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",74014,San Luis,Belgrano,Total,Hectáreas,0.0
9891,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",74014,San Luis,Belgrano,Álamo,Hectáreas,0.0
9892,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",74014,San Luis,Belgrano,Eucalipto,Hectáreas,0.0
9893,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",74014,San Luis,Belgrano,Grevillea,Hectáreas,0.0
9894,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",74014,San Luis,Belgrano,Kiri,Hectáreas,0.0
9895,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",74014,San Luis,Belgrano,Paraíso,Hectáreas,0.0
9896,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",74014,San Luis,Belgrano,Toona,Hectáreas,0.0
9897,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",74014,San Luis,Belgrano,Pino,Hectáreas,0.0
9898,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",74014,San Luis,Belgrano,Pino oregon,Hectáreas,0.0
9899,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",74014,San Luis,Belgrano,Sauce ,Hectáreas,0.0
9900,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",74014,San Luis,Belgrano,Sauce álamo,Hectáreas,0.0
9901,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",74014,San Luis,Belgrano,Algarrobo,Hectáreas,0.0
9902,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",74014,San Luis,Belgrano,Araucaria,Hectáreas,0.0
9903,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",74014,San Luis,Belgrano,Cedro,Hectáreas,0.0
9904,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",74014,San Luis,Belgrano,Pehuén,Hectáreas,0.0
9905,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",74014,San Luis,Belgrano,Tipa,Hectáreas,0.0
9906,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",74014,San Luis,Belgrano,Peteribí,Hectáreas,0.0
9907,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",74014,San Luis,Belgrano,Lapacho,Hectáreas,0.0
9908,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",74014,San Luis,Belgrano,Guatambú,Hectáreas,0.0
9909,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",74014,San Luis,Belgrano,Lenga,Hectáreas,0.0
9910,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",74014,San Luis,Belgrano,Quebracho,Hectáreas,0.0
9911,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",74014,San Luis,Belgrano,Otras forestales nativas,Hectáreas,0.0
9912,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",74014,San Luis,Belgrano,Otras forestales,Hectáreas,0.0
9913,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",74028,San Luis,Chacabuco,Total,Hectáreas,0.0
9914,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",74028,San Luis,Chacabuco,Álamo,Hectáreas,0.0
9915,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",74028,San Luis,Chacabuco,Eucalipto,Hectáreas,0.0
9916,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",74028,San Luis,Chacabuco,Grevillea,Hectáreas,0.0
9917,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",74028,San Luis,Chacabuco,Kiri,Hectáreas,0.0
9918,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",74028,San Luis,Chacabuco,Paraíso,Hectáreas,0.0
9919,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",74028,San Luis,Chacabuco,Toona,Hectáreas,0.0
9920,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",74028,San Luis,Chacabuco,Pino,Hectáreas,0.0
9921,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",74028,San Luis,Chacabuco,Pino oregon,Hectáreas,0.0
9922,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",74028,San Luis,Chacabuco,Sauce ,Hectáreas,0.0
9923,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",74028,San Luis,Chacabuco,Sauce álamo,Hectáreas,0.0
9924,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",74028,San Luis,Chacabuco,Algarrobo,Hectáreas,0.0
9925,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",74028,San Luis,Chacabuco,Araucaria,Hectáreas,0.0
9926,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",74028,San Luis,Chacabuco,Cedro,Hectáreas,0.0
9927,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",74028,San Luis,Chacabuco,Pehuén,Hectáreas,0.0
9928,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",74028,San Luis,Chacabuco,Tipa,Hectáreas,0.0
9929,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",74028,San Luis,Chacabuco,Peteribí,Hectáreas,0.0
9930,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",74028,San Luis,Chacabuco,Lapacho,Hectáreas,0.0
9931,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",74028,San Luis,Chacabuco,Guatambú,Hectáreas,0.0
9932,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",74028,San Luis,Chacabuco,Lenga,Hectáreas,0.0
9933,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",74028,San Luis,Chacabuco,Quebracho,Hectáreas,0.0
9934,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",74028,San Luis,Chacabuco,Otras forestales nativas,Hectáreas,0.0
9935,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",74028,San Luis,Chacabuco,Otras forestales,Hectáreas,0.0
9936,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",74021,San Luis,Coronel Pringles,Total,Hectáreas,0.0
9937,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",74021,San Luis,Coronel Pringles,Álamo,Hectáreas,0.0
9938,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",74021,San Luis,Coronel Pringles,Eucalipto,Hectáreas,0.0
9939,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",74021,San Luis,Coronel Pringles,Grevillea,Hectáreas,0.0
9940,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",74021,San Luis,Coronel Pringles,Kiri,Hectáreas,0.0
9941,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",74021,San Luis,Coronel Pringles,Paraíso,Hectáreas,0.0
9942,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",74021,San Luis,Coronel Pringles,Toona,Hectáreas,0.0
9943,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",74021,San Luis,Coronel Pringles,Pino,Hectáreas,0.0
9944,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",74021,San Luis,Coronel Pringles,Pino oregon,Hectáreas,0.0
9945,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",74021,San Luis,Coronel Pringles,Sauce ,Hectáreas,0.0
9946,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",74021,San Luis,Coronel Pringles,Sauce álamo,Hectáreas,0.0
9947,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",74021,San Luis,Coronel Pringles,Algarrobo,Hectáreas,0.0
9948,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",74021,San Luis,Coronel Pringles,Araucaria,Hectáreas,0.0
9949,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",74021,San Luis,Coronel Pringles,Cedro,Hectáreas,0.0
9950,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",74021,San Luis,Coronel Pringles,Pehuén,Hectáreas,0.0
9951,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",74021,San Luis,Coronel Pringles,Tipa,Hectáreas,0.0
9952,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",74021,San Luis,Coronel Pringles,Peteribí,Hectáreas,0.0
9953,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",74021,San Luis,Coronel Pringles,Lapacho,Hectáreas,0.0
9954,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",74021,San Luis,Coronel Pringles,Guatambú,Hectáreas,0.0
9955,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",74021,San Luis,Coronel Pringles,Lenga,Hectáreas,0.0
9956,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",74021,San Luis,Coronel Pringles,Quebracho,Hectáreas,0.0
9957,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",74021,San Luis,Coronel Pringles,Otras forestales nativas,Hectáreas,0.0
9958,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",74021,San Luis,Coronel Pringles,Otras forestales,Hectáreas,0.0
9959,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",74035,San Luis,General Pedernera,Total,Hectáreas,0.0
9960,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",74035,San Luis,General Pedernera,Álamo,Hectáreas,0.0
9961,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",74035,San Luis,General Pedernera,Eucalipto,Hectáreas,0.0
9962,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",74035,San Luis,General Pedernera,Grevillea,Hectáreas,0.0
9963,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",74035,San Luis,General Pedernera,Kiri,Hectáreas,0.0
9964,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",74035,San Luis,General Pedernera,Paraíso,Hectáreas,0.0
9965,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",74035,San Luis,General Pedernera,Toona,Hectáreas,0.0
9966,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",74035,San Luis,General Pedernera,Pino,Hectáreas,0.0
9967,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",74035,San Luis,General Pedernera,Pino oregon,Hectáreas,0.0
9968,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",74035,San Luis,General Pedernera,Sauce ,Hectáreas,0.0
9969,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",74035,San Luis,General Pedernera,Sauce álamo,Hectáreas,0.0
9970,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",74035,San Luis,General Pedernera,Algarrobo,Hectáreas,0.0
9971,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",74035,San Luis,General Pedernera,Araucaria,Hectáreas,0.0
9972,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",74035,San Luis,General Pedernera,Cedro,Hectáreas,0.0
9973,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",74035,San Luis,General Pedernera,Pehuén,Hectáreas,0.0
9974,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",74035,San Luis,General Pedernera,Tipa,Hectáreas,0.0
9975,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",74035,San Luis,General Pedernera,Peteribí,Hectáreas,0.0
9976,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",74035,San Luis,General Pedernera,Lapacho,Hectáreas,0.0
9977,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",74035,San Luis,General Pedernera,Guatambú,Hectáreas,0.0
9978,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",74035,San Luis,General Pedernera,Lenga,Hectáreas,0.0
