Censo,Cuadro,Provincia,Departamento,Unidad de registro,Indicador,Valor,Link
2002,"Cuadro 1.2. Santa Fe.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santa fe,vera,Mixta,Hectárea | Más de 20.000,340560.0,82133
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,aguirre,Mixta,EAP | Total,368.0,86007
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,aguirre,Mixta,EAP | EAP sin límites definidos,73.0,86007
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,aguirre,Mixta,EAP | EAP con límites definidos,295.0,86007
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,aguirre,Mixta,EAP | Hasta 5,1.0,86007
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,aguirre,Mixta,"EAP | 5,1 - 10",3.0,86007
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,aguirre,Mixta,"EAP | 10,1 - 25",17.0,86007
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,aguirre,Mixta,"EAP | 25,1 - 50",67.0,86007
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,aguirre,Mixta,"EAP | 50,1 - 100",32.0,86007
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,aguirre,Mixta,"EAP | 100,1 - 200",50.0,86007
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,aguirre,Mixta,"EAP | 200,1 - 500",50.0,86007
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,aguirre,Mixta,"EAP | 500,1 - 1.000",30.0,86007
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,aguirre,Mixta,"EAP | 1.000,1 - 2.500",25.0,86007
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,aguirre,Mixta,"EAP | 2.500,1 - 5.000",14.0,86007
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,aguirre,Mixta,EAP | Más de 5.000,6.0,86007
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,aguirre,Mixta,Hectárea | Total,252711.0,86007
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,aguirre,Mixta,Hectárea | EAP sin límites definidos,-1.0,86007
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,aguirre,Mixta,Hectárea | EAP con límites definidos,252711.0,86007
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,aguirre,Mixta,Hectárea | Hasta 5,2.0,86007
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,aguirre,Mixta,"Hectárea | 5,1 - 10",25.0,86007
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,aguirre,Mixta,"Hectárea | 10,1 - 25",384.0,86007
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,aguirre,Mixta,"Hectárea | 25,1 - 50",3092.0,86007
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,aguirre,Mixta,"Hectárea | 50,1 - 100",2669.5,86007
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,aguirre,Mixta,"Hectárea | 100,1 - 200",8203.5,86007
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,aguirre,Mixta,"Hectárea | 200,1 - 500",15869.5,86007
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,aguirre,Mixta,"Hectárea | 500,1 - 1.000",21934.5,86007
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,aguirre,Mixta,"Hectárea | 1.000,1 - 2.500",39176.0,86007
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,aguirre,Mixta,"Hectárea | 2.500,1 - 5.000",54161.0,86007
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,aguirre,Mixta,Hectárea | Más de 5.000,107194.0,86007
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,alberdi,Mixta,EAP | Total,1037.0,86014
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,alberdi,Mixta,EAP | EAP sin límites definidos,566.0,86014
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,alberdi,Mixta,EAP | EAP con límites definidos,471.0,86014
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,alberdi,Mixta,EAP | Hasta 5,10.0,86014
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,alberdi,Mixta,"EAP | 5,1 - 10",7.0,86014
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,alberdi,Mixta,"EAP | 10,1 - 25",16.0,86014
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,alberdi,Mixta,"EAP | 25,1 - 50",195.0,86014
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,alberdi,Mixta,"EAP | 50,1 - 100",47.0,86014
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,alberdi,Mixta,"EAP | 100,1 - 200",18.0,86014
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,alberdi,Mixta,"EAP | 200,1 - 500",19.0,86014
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,alberdi,Mixta,"EAP | 500,1 - 1.000",60.0,86014
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,alberdi,Mixta,"EAP | 1.000,1 - 2.500",56.0,86014
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,alberdi,Mixta,"EAP | 2.500,1 - 5.000",21.0,86014
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,alberdi,Mixta,EAP | Más de 5.000,22.0,86014
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,alberdi,Mixta,Hectárea | Total,504914.5,86014
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,alberdi,Mixta,Hectárea | EAP sin límites definidos,-1.0,86014
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,alberdi,Mixta,Hectárea | EAP con límites definidos,504914.5,86014
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,alberdi,Mixta,Hectárea | Hasta 5,34.0,86014
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,alberdi,Mixta,"Hectárea | 5,1 - 10",55.5,86014
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,alberdi,Mixta,"Hectárea | 10,1 - 25",264.0,86014
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,alberdi,Mixta,"Hectárea | 25,1 - 50",8995.0,86014
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,alberdi,Mixta,"Hectárea | 50,1 - 100",3795.0,86014
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,alberdi,Mixta,"Hectárea | 100,1 - 200",2859.0,86014
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,alberdi,Mixta,"Hectárea | 200,1 - 500",6681.0,86014
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,alberdi,Mixta,"Hectárea | 500,1 - 1.000",45635.0,86014
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,alberdi,Mixta,"Hectárea | 1.000,1 - 2.500",88192.0,86014
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,alberdi,Mixta,"Hectárea | 2.500,1 - 5.000",75673.0,86014
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,alberdi,Mixta,Hectárea | Más de 5.000,272731.0,86014
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,atamisqui,Mixta,EAP | Total,715.0,86021
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,atamisqui,Mixta,EAP | EAP sin límites definidos,689.0,86021
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,atamisqui,Mixta,EAP | EAP con límites definidos,26.0,86021
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,atamisqui,Mixta,EAP | Hasta 5,2.0,86021
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,atamisqui,Mixta,"EAP | 5,1 - 10",0.0,86021
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,atamisqui,Mixta,"EAP | 10,1 - 25",0.0,86021
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,atamisqui,Mixta,"EAP | 25,1 - 50",3.0,86021
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,atamisqui,Mixta,"EAP | 50,1 - 100",6.0,86021
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,atamisqui,Mixta,"EAP | 100,1 - 200",3.0,86021
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,atamisqui,Mixta,"EAP | 200,1 - 500",7.0,86021
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,atamisqui,Mixta,"EAP | 500,1 - 1.000",2.0,86021
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,atamisqui,Mixta,"EAP | 1.000,1 - 2.500",3.0,86021
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,atamisqui,Mixta,"EAP | 2.500,1 - 5.000",0.0,86021
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,atamisqui,Mixta,EAP | Más de 5.000,0.0,86021
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,atamisqui,Mixta,Hectárea | Total,11278.9,86021
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,atamisqui,Mixta,Hectárea | EAP sin límites definidos,-1.0,86021
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,atamisqui,Mixta,Hectárea | EAP con límites definidos,11278.9,86021
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,atamisqui,Mixta,Hectárea | Hasta 5,3.3,86021
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,atamisqui,Mixta,"Hectárea | 5,1 - 10",0.0,86021
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,atamisqui,Mixta,"Hectárea | 10,1 - 25",0.0,86021
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,atamisqui,Mixta,"Hectárea | 25,1 - 50",148.0,86021
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,atamisqui,Mixta,"Hectárea | 50,1 - 100",463.0,86021
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,atamisqui,Mixta,"Hectárea | 100,1 - 200",535.0,86021
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,atamisqui,Mixta,"Hectárea | 200,1 - 500",2801.6,86021
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,atamisqui,Mixta,"Hectárea | 500,1 - 1.000",1311.0,86021
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,atamisqui,Mixta,"Hectárea | 1.000,1 - 2.500",6017.0,86021
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,atamisqui,Mixta,"Hectárea | 2.500,1 - 5.000",0.0,86021
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,atamisqui,Mixta,Hectárea | Más de 5.000,0.0,86021
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,avellaneda,Mixta,EAP | Total,1122.0,86028
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,avellaneda,Mixta,EAP | EAP sin límites definidos,313.0,86028
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,avellaneda,Mixta,EAP | EAP con límites definidos,809.0,86028
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,avellaneda,Mixta,EAP | Hasta 5,76.0,86028
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,avellaneda,Mixta,"EAP | 5,1 - 10",80.0,86028
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,avellaneda,Mixta,"EAP | 10,1 - 25",373.0,86028
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,avellaneda,Mixta,"EAP | 25,1 - 50",158.0,86028
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,avellaneda,Mixta,"EAP | 50,1 - 100",62.0,86028
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,avellaneda,Mixta,"EAP | 100,1 - 200",32.0,86028
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,avellaneda,Mixta,"EAP | 200,1 - 500",10.0,86028
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,avellaneda,Mixta,"EAP | 500,1 - 1.000",9.0,86028
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,avellaneda,Mixta,"EAP | 1.000,1 - 2.500",7.0,86028
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,avellaneda,Mixta,"EAP | 2.500,1 - 5.000",1.0,86028
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,avellaneda,Mixta,EAP | Más de 5.000,1.0,86028
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,avellaneda,Mixta,Hectárea | Total,57963.9,86028
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,avellaneda,Mixta,Hectárea | EAP sin límites definidos,-1.0,86028
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,avellaneda,Mixta,Hectárea | EAP con límites definidos,57963.9,86028
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,avellaneda,Mixta,Hectárea | Hasta 5,309.0,86028
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,avellaneda,Mixta,"Hectárea | 5,1 - 10",650.9,86028
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,avellaneda,Mixta,"Hectárea | 10,1 - 25",7728.5,86028
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,avellaneda,Mixta,"Hectárea | 25,1 - 50",6078.5,86028
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,avellaneda,Mixta,"Hectárea | 50,1 - 100",4641.5,86028
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,avellaneda,Mixta,"Hectárea | 100,1 - 200",4712.5,86028
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,avellaneda,Mixta,"Hectárea | 200,1 - 500",3462.0,86028
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,avellaneda,Mixta,"Hectárea | 500,1 - 1.000",7350.0,86028
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,avellaneda,Mixta,"Hectárea | 1.000,1 - 2.500",10967.0,86028
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,avellaneda,Mixta,"Hectárea | 2.500,1 - 5.000",4568.0,86028
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,avellaneda,Mixta,Hectárea | Más de 5.000,7496.0,86028
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,banda,Mixta,EAP | Total,1297.0,86035
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,banda,Mixta,EAP | EAP sin límites definidos,207.0,86035
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,banda,Mixta,EAP | EAP con límites definidos,1090.0,86035
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,banda,Mixta,EAP | Hasta 5,223.0,86035
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,banda,Mixta,"EAP | 5,1 - 10",349.0,86035
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,banda,Mixta,"EAP | 10,1 - 25",287.0,86035
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,banda,Mixta,"EAP | 25,1 - 50",89.0,86035
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,banda,Mixta,"EAP | 50,1 - 100",62.0,86035
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,banda,Mixta,"EAP | 100,1 - 200",22.0,86035
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,banda,Mixta,"EAP | 200,1 - 500",30.0,86035
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,banda,Mixta,"EAP | 500,1 - 1.000",14.0,86035
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,banda,Mixta,"EAP | 1.000,1 - 2.500",7.0,86035
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,banda,Mixta,"EAP | 2.500,1 - 5.000",3.0,86035
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,banda,Mixta,EAP | Más de 5.000,4.0,86035
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,banda,Mixta,Hectárea | Total,87807.7,86035
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,banda,Mixta,Hectárea | EAP sin límites definidos,-1.0,86035
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,banda,Mixta,Hectárea | EAP con límites definidos,87807.7,86035
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,banda,Mixta,Hectárea | Hasta 5,894.5,86035
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,banda,Mixta,"Hectárea | 5,1 - 10",2902.9,86035
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,banda,Mixta,"Hectárea | 10,1 - 25",4735.0,86035
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,banda,Mixta,"Hectárea | 25,1 - 50",3188.8,86035
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,banda,Mixta,"Hectárea | 50,1 - 100",4468.0,86035
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,banda,Mixta,"Hectárea | 100,1 - 200",2957.5,86035
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,banda,Mixta,"Hectárea | 200,1 - 500",9753.0,86035
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,banda,Mixta,"Hectárea | 500,1 - 1.000",9825.0,86035
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,banda,Mixta,"Hectárea | 1.000,1 - 2.500",10850.0,86035
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,banda,Mixta,"Hectárea | 2.500,1 - 5.000",9683.0,86035
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,banda,Mixta,Hectárea | Más de 5.000,28550.0,86035
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,belgrano,Mixta,EAP | Total,266.0,86042
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,belgrano,Mixta,EAP | EAP sin límites definidos,3.0,86042
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,belgrano,Mixta,EAP | EAP con límites definidos,263.0,86042
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,belgrano,Mixta,EAP | Hasta 5,5.0,86042
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,belgrano,Mixta,"EAP | 5,1 - 10",4.0,86042
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,belgrano,Mixta,"EAP | 10,1 - 25",5.0,86042
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,belgrano,Mixta,"EAP | 25,1 - 50",9.0,86042
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,belgrano,Mixta,"EAP | 50,1 - 100",19.0,86042
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,belgrano,Mixta,"EAP | 100,1 - 200",32.0,86042
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,belgrano,Mixta,"EAP | 200,1 - 500",67.0,86042
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,belgrano,Mixta,"EAP | 500,1 - 1.000",52.0,86042
2002,"Cuadro 1.2. Santiago del Estero. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",santiago del estero,belgrano,Mixta,"EAP | 1.000,1 - 2.500",44.0,86042
