censo,cuadro,provincia,departamento,link,unidad_de_registro,indicador,valor,escala_total
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Santa Fe,San Justo,82112,Hectáreas,"10.000,1 - 20.000",-1,10.000 y más
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Santa Fe,San Justo,82112,Hectáreas,"20.000,1 y más",0,10.000 y más
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Santa Fe,San Lorenzo,82119,EAP,Total,705,Total
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Santa Fe,San Lorenzo,82119,EAP,0 - 5,11,0-25
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Santa Fe,San Lorenzo,82119,EAP,"5,1 - 10",14,0-25
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Santa Fe,San Lorenzo,82119,EAP,"10,1 - 25",-1,0-25
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Santa Fe,San Lorenzo,82119,EAP,"25,1 - 50",102,25-50
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Santa Fe,San Lorenzo,82119,EAP,"50,1 - 100",136,50-100
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Santa Fe,San Lorenzo,82119,EAP,"100,1 - 200",142,100-200
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Santa Fe,San Lorenzo,82119,EAP,"200,1 - 500",145,200-500
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Santa Fe,San Lorenzo,82119,EAP,"500,1 - 1.000",60,500-1.000
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Santa Fe,San Lorenzo,82119,EAP,"1.000,1 - 1.500",19,1.000-2.500
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Santa Fe,San Lorenzo,82119,EAP,"1.500,1 - 2.000",5,1.000-2.500
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Santa Fe,San Lorenzo,82119,EAP,"2.000,1 - 2.500",-1,1.000-2.500
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Santa Fe,San Lorenzo,82119,EAP,"2.500,1 - 5.000",3,2.500-5.000
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Santa Fe,San Lorenzo,82119,EAP,"5.000,1 - 7.500",0,5.000-10.000
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Santa Fe,San Lorenzo,82119,EAP,"7.500,1 - 10.000",0,10.000 y más
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Santa Fe,San Lorenzo,82119,EAP,"10.000,1 - 20.000",0,10.000 y más
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Santa Fe,San Lorenzo,82119,EAP,"20.000,1 y más",0,10.000 y más
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Santa Fe,San Lorenzo,82119,Hectáreas,Total,162223.4,Total
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Santa Fe,San Lorenzo,82119,Hectáreas,0 - 5,36.6,0-25
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Santa Fe,San Lorenzo,82119,Hectáreas,"5,1 - 10",126.6,0-25
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Santa Fe,San Lorenzo,82119,Hectáreas,"10,1 - 25",-1,0-25
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Santa Fe,San Lorenzo,82119,Hectáreas,"25,1 - 50",3878.4,25-50
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Santa Fe,San Lorenzo,82119,Hectáreas,"50,1 - 100",10061.6,50-100
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Santa Fe,San Lorenzo,82119,Hectáreas,"100,1 - 200",20788.5,100-200
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Santa Fe,San Lorenzo,82119,Hectáreas,"200,1 - 500",45019.4,200-500
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Santa Fe,San Lorenzo,82119,Hectáreas,"500,1 - 1.000",39590.5,500-1.000
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Santa Fe,San Lorenzo,82119,Hectáreas,"1.000,1 - 1.500",22729.1,1.000-2.500
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Santa Fe,San Lorenzo,82119,Hectáreas,"1.500,1 - 2.000",8781,1.000-2.500
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Santa Fe,San Lorenzo,82119,Hectáreas,"2.000,1 - 2.500",-1,1.000-2.500
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Santa Fe,San Lorenzo,82119,Hectáreas,"2.500,1 - 5.000",7926.9,2.500-5.000
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Santa Fe,San Lorenzo,82119,Hectáreas,"5.000,1 - 7.500",0,5.000-10.000
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Santa Fe,San Lorenzo,82119,Hectáreas,"7.500,1 - 10.000",0,10.000 y más
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Santa Fe,San Lorenzo,82119,Hectáreas,"10.000,1 - 20.000",0,10.000 y más
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Santa Fe,San Lorenzo,82119,Hectáreas,"20.000,1 y más",0,10.000 y más
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Santa Fe,San Martín,82126,EAP,Total,1228,Total
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Santa Fe,San Martín,82126,EAP,0 - 5,21,0-25
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Santa Fe,San Martín,82126,EAP,"5,1 - 10",-1,0-25
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Santa Fe,San Martín,82126,EAP,"10,1 - 25",44,0-25
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Santa Fe,San Martín,82126,EAP,"25,1 - 50",112,25-50
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Santa Fe,San Martín,82126,EAP,"50,1 - 100",235,50-100
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Santa Fe,San Martín,82126,EAP,"100,1 - 200",254,100-200
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Santa Fe,San Martín,82126,EAP,"200,1 - 500",321,200-500
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Santa Fe,San Martín,82126,EAP,"500,1 - 1.000",145,500-1.000
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Santa Fe,San Martín,82126,EAP,"1.000,1 - 1.500",49,1.000-2.500
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Santa Fe,San Martín,82126,EAP,"1.500,1 - 2.000",21,1.000-2.500
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Santa Fe,San Martín,82126,EAP,"2.000,1 - 2.500",7,1.000-2.500
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Santa Fe,San Martín,82126,EAP,"2.500,1 - 5.000",4,2.500-5.000
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Santa Fe,San Martín,82126,EAP,"5.000,1 - 7.500",-1,5.000-10.000
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Santa Fe,San Martín,82126,EAP,"7.500,1 - 10.000",-1,10.000 y más
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Santa Fe,San Martín,82126,EAP,"10.000,1 - 20.000",-1,10.000 y más
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Santa Fe,San Martín,82126,EAP,"20.000,1 y más",0,10.000 y más
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Santa Fe,San Martín,82126,Hectáreas,Total,409857.2,Total
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Santa Fe,San Martín,82126,Hectáreas,0 - 5,58.3,0-25
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Santa Fe,San Martín,82126,Hectáreas,"5,1 - 10",107.2,0-25
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Santa Fe,San Martín,82126,Hectáreas,"10,1 - 25",876.5,0-25
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Santa Fe,San Martín,82126,Hectáreas,"25,1 - 50",4369.3,25-50
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Santa Fe,San Martín,82126,Hectáreas,"50,1 - 100",17994.2,50-100
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Santa Fe,San Martín,82126,Hectáreas,"100,1 - 200",37046.2,100-200
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Santa Fe,San Martín,82126,Hectáreas,"200,1 - 500",102149.4,200-500
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Santa Fe,San Martín,82126,Hectáreas,"500,1 - 1.000",96704.3,500-1.000
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Santa Fe,San Martín,82126,Hectáreas,"1.000,1 - 1.500",58950.4,1.000-2.500
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Santa Fe,San Martín,82126,Hectáreas,"1.500,1 - 2.000",35875,1.000-2.500
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Santa Fe,San Martín,82126,Hectáreas,"2.000,1 - 2.500",15375.5,1.000-2.500
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Santa Fe,San Martín,82126,Hectáreas,"2.500,1 - 5.000",12632.5,2.500-5.000
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Santa Fe,San Martín,82126,Hectáreas,"5.000,1 - 7.500",-1,5.000-10.000
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Santa Fe,San Martín,82126,Hectáreas,"7.500,1 - 10.000",-1,10.000 y más
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Santa Fe,San Martín,82126,Hectáreas,"10.000,1 - 20.000",-1,10.000 y más
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Santa Fe,San Martín,82126,Hectáreas,"20.000,1 y más",0,10.000 y más
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Santa Fe,Vera,82133,EAP,Total,834,Total
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Santa Fe,Vera,82133,EAP,0 - 5,4,0-25
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Santa Fe,Vera,82133,EAP,"5,1 - 10",0,0-25
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Santa Fe,Vera,82133,EAP,"10,1 - 25",6,0-25
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Santa Fe,Vera,82133,EAP,"25,1 - 50",22,25-50
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Santa Fe,Vera,82133,EAP,"50,1 - 100",51,50-100
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Santa Fe,Vera,82133,EAP,"100,1 - 200",110,100-200
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Santa Fe,Vera,82133,EAP,"200,1 - 500",196,200-500
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Santa Fe,Vera,82133,EAP,"500,1 - 1.000",147,500-1.000
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Santa Fe,Vera,82133,EAP,"1.000,1 - 1.500",91,1.000-2.500
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Santa Fe,Vera,82133,EAP,"1.500,1 - 2.000",51,1.000-2.500
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Santa Fe,Vera,82133,EAP,"2.000,1 - 2.500",28,1.000-2.500
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Santa Fe,Vera,82133,EAP,"2.500,1 - 5.000",73,2.500-5.000
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Santa Fe,Vera,82133,EAP,"5.000,1 - 7.500",24,5.000-10.000
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Santa Fe,Vera,82133,EAP,"7.500,1 - 10.000",10,10.000 y más
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Santa Fe,Vera,82133,EAP,"10.000,1 - 20.000",13,10.000 y más
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Santa Fe,Vera,82133,EAP,"20.000,1 y más",8,10.000 y más
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Santa Fe,Vera,82133,Hectáreas,Total,1351084.5,Total
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Santa Fe,Vera,82133,Hectáreas,0 - 5,9,0-25
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Santa Fe,Vera,82133,Hectáreas,"5,1 - 10",0,0-25
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Santa Fe,Vera,82133,Hectáreas,"10,1 - 25",126,0-25
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Santa Fe,Vera,82133,Hectáreas,"25,1 - 50",843.9,25-50
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Santa Fe,Vera,82133,Hectáreas,"50,1 - 100",4209.4,50-100
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Santa Fe,Vera,82133,Hectáreas,"100,1 - 200",16846.1,100-200
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Santa Fe,Vera,82133,Hectáreas,"200,1 - 500",65643.4,200-500
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Santa Fe,Vera,82133,Hectáreas,"500,1 - 1.000",103655.3,500-1.000
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Santa Fe,Vera,82133,Hectáreas,"1.000,1 - 1.500",111807.3,1.000-2.500
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Santa Fe,Vera,82133,Hectáreas,"1.500,1 - 2.000",87114,1.000-2.500
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Santa Fe,Vera,82133,Hectáreas,"2.000,1 - 2.500",64243.6,1.000-2.500
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Santa Fe,Vera,82133,Hectáreas,"2.500,1 - 5.000",244814.3,2.500-5.000
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Santa Fe,Vera,82133,Hectáreas,"5.000,1 - 7.500",146729.1,5.000-10.000
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Santa Fe,Vera,82133,Hectáreas,"7.500,1 - 10.000",88172,10.000 y más
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Santa Fe,Vera,82133,Hectáreas,"10.000,1 - 20.000",174449,10.000 y más
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Santa Fe,Vera,82133,Hectáreas,"20.000,1 y más",242422,10.000 y más
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Santiago del Estero,Aguirre,86007,EAP,Total,210,Total
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Santiago del Estero,Aguirre,86007,EAP,0 - 5,-1,0-25
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Santiago del Estero,Aguirre,86007,EAP,"5,1 - 10",-1,0-25
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Santiago del Estero,Aguirre,86007,EAP,"10,1 - 25",11,0-25
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Santiago del Estero,Aguirre,86007,EAP,"25,1 - 50",30,25-50
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Santiago del Estero,Aguirre,86007,EAP,"50,1 - 100",34,50-100
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Santiago del Estero,Aguirre,86007,EAP,"100,1 - 200",20,100-200
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Santiago del Estero,Aguirre,86007,EAP,"200,1 - 500",38,200-500
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Santiago del Estero,Aguirre,86007,EAP,"500,1 - 1.000",19,500-1.000
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Santiago del Estero,Aguirre,86007,EAP,"1.000,1 - 2.500",37,1.000-2.500
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Santiago del Estero,Aguirre,86007,EAP,"2.500,1 - 5.000",9,2.500-5.000
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Santiago del Estero,Aguirre,86007,EAP,"5.000,1 - 10.000",4,5.000-10.000
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Santiago del Estero,Aguirre,86007,EAP,"10.000,1 - 20.000",3,10.000 y más
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Santiago del Estero,Aguirre,86007,EAP,"20.000,1 y más",-1,10.000 y más
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Santiago del Estero,Aguirre,86007,Hectáreas,Total,258053,Total
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Santiago del Estero,Aguirre,86007,Hectáreas,0 - 5,8,0-25
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Santiago del Estero,Aguirre,86007,Hectáreas,"5,1 - 10",17,0-25
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Santiago del Estero,Aguirre,86007,Hectáreas,"10,1 - 25",229,0-25
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Santiago del Estero,Aguirre,86007,Hectáreas,"25,1 - 50",1306,25-50
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Santiago del Estero,Aguirre,86007,Hectáreas,"50,1 - 100",2694,50-100
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Santiago del Estero,Aguirre,86007,Hectáreas,"100,1 - 200",3049,100-200
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Santiago del Estero,Aguirre,86007,Hectáreas,"200,1 - 500",12556,200-500
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Santiago del Estero,Aguirre,86007,Hectáreas,"500,1 - 1.000",14565,500-1.000
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Santiago del Estero,Aguirre,86007,Hectáreas,"1.000,1 - 2.500",64163,1.000-2.500
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Santiago del Estero,Aguirre,86007,Hectáreas,"2.500,1 - 5.000",32911,2.500-5.000
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Santiago del Estero,Aguirre,86007,Hectáreas,"5.000,1 - 10.000",30241,5.000-10.000
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",Santiago del Estero,Aguirre,86007,Hectáreas,"10.000,1 - 20.000",51043,10.000 y más
