censo,cuadro,link,provincia,departamento,unidad_de_registro,indicador,valor,escala_total
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",06077,buenos aires,arrecifes,EAP,"5,1 - 10",2,0-25
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",06077,buenos aires,arrecifes,EAP,"10,1 - 25",7,0-25
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",06077,buenos aires,arrecifes,EAP,"25,1 - 50",15,25-50
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",06077,buenos aires,arrecifes,EAP,"50,1 - 100",32,50-100
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",06077,buenos aires,arrecifes,EAP,"100,1 - 200",29,100-200
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",06077,buenos aires,arrecifes,EAP,"200,1 - 500",61,200-500
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",06077,buenos aires,arrecifes,EAP,"500,1 - 1.000",25,500-1000
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",06077,buenos aires,arrecifes,EAP,"1.000,1 - 1.500",9,1000-2500
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",06077,buenos aires,arrecifes,EAP,"1.500,1 - 2.000",1,1000-2500
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",06077,buenos aires,arrecifes,EAP,"2.000,1 - 2.500",4,1000-2500
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",06077,buenos aires,arrecifes,EAP,"2.500,1 - 3.500",2,2.500-5.000
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",06077,buenos aires,arrecifes,EAP,"3.500,1 - 5.000",3,2.500-5.000
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",06077,buenos aires,arrecifes,EAP,"5.000,1 - 7.500",0,5.000-10.000
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",06077,buenos aires,arrecifes,EAP,"7.500,1 - 10.000",0,5.000-10.000
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",06077,buenos aires,arrecifes,EAP,"10.000,1 - 20.000",0,10.000 y más
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",06077,buenos aires,arrecifes,EAP,Más de 20.000,0,10.000 y más
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",06077,buenos aires,arrecifes,Hectárea,Tot-l,83411.7,NA
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",06077,buenos aires,arrecifes,Hectárea,EAP sin límites definidos,-1,EAP sin límites definidos
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",06077,buenos aires,arrecifes,Hectárea,0 - 5,6,0-25
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",06077,buenos aires,arrecifes,Hectárea,"5,1 - 10",16.5,0-25
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",06077,buenos aires,arrecifes,Hectárea,"10,1 - 25",135.5,0-25
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",06077,buenos aires,arrecifes,Hectárea,"25,1 - 50",629.5,25-50
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",06077,buenos aires,arrecifes,Hectárea,"50,1 - 100",2231.5,50-100
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",06077,buenos aires,arrecifes,Hectárea,"100,1 - 200",4032.2,100-200
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",06077,buenos aires,arrecifes,Hectárea,"200,1 - 500",19304.5,200-500
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",06077,buenos aires,arrecifes,Hectárea,"500,1 - 1.000",17141,500-1000
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",06077,buenos aires,arrecifes,Hectárea,"1.000,1 - 1.500",11141,1000-2500
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",06077,buenos aires,arrecifes,Hectárea,"1.500,1 - 2.000",1609,1000-2500
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",06077,buenos aires,arrecifes,Hectárea,"2.000,1 - 2.500",8862,1000-2500
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",06077,buenos aires,arrecifes,Hectárea,"2.500,1 - 3.500",5716,2.500-5.000
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",06077,buenos aires,arrecifes,Hectárea,"3.500,1 - 5.000",12587,2.500-5.000
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",06077,buenos aires,arrecifes,Hectárea,"5.000,1 - 7.500",0,5.000-10.000
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",06077,buenos aires,arrecifes,Hectárea,"7.500,1 - 10.000",0,5.000-10.000
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",06077,buenos aires,arrecifes,Hectárea,"10.000,1 - 20.000",0,10.000 y más
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",06077,buenos aires,arrecifes,Hectárea,Más de 20.000,0,10.000 y más
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",06035,buenos aires,avellaneda,EAP,Tot-l,18,NA
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",06035,buenos aires,avellaneda,EAP,EAP sin límites definidos,0,EAP sin límites definidos
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",06035,buenos aires,avellaneda,EAP,0 - 5,12,0-25
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",06035,buenos aires,avellaneda,EAP,"5,1 - 10",4,0-25
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",06035,buenos aires,avellaneda,EAP,"10,1 - 25",2,0-25
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",06035,buenos aires,avellaneda,EAP,"25,1 - 50",0,25-50
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",06035,buenos aires,avellaneda,EAP,"50,1 - 100",0,50-100
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",06035,buenos aires,avellaneda,EAP,"100,1 - 200",0,100-200
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",06035,buenos aires,avellaneda,EAP,"200,1 - 500",0,200-500
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",06035,buenos aires,avellaneda,EAP,"500,1 - 1.000",0,500-1000
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",06035,buenos aires,avellaneda,EAP,"1.000,1 - 1.500",0,1000-2500
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",06035,buenos aires,avellaneda,EAP,"1.500,1 - 2.000",0,1000-2500
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",06035,buenos aires,avellaneda,EAP,"2.000,1 - 2.500",0,1000-2500
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",06035,buenos aires,avellaneda,EAP,"2.500,1 - 3.500",0,2.500-5.000
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",06035,buenos aires,avellaneda,EAP,"3.500,1 - 5.000",0,2.500-5.000
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",06035,buenos aires,avellaneda,EAP,"5.000,1 - 7.500",0,5.000-10.000
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",06035,buenos aires,avellaneda,EAP,"7.500,1 - 10.000",0,5.000-10.000
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",06035,buenos aires,avellaneda,EAP,"10.000,1 - 20.000",0,10.000 y más
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",06035,buenos aires,avellaneda,EAP,Más de 20.000,0,10.000 y más
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",06035,buenos aires,avellaneda,Hectárea,Tot-l,88.8,NA
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",06035,buenos aires,avellaneda,Hectárea,EAP sin límites definidos,-1,EAP sin límites definidos
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",06035,buenos aires,avellaneda,Hectárea,0 - 5,35.5,0-25
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",06035,buenos aires,avellaneda,Hectárea,"5,1 - 10",28.9,0-25
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",06035,buenos aires,avellaneda,Hectárea,"10,1 - 25",24.4,0-25
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",06035,buenos aires,avellaneda,Hectárea,"25,1 - 50",0,25-50
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",06035,buenos aires,avellaneda,Hectárea,"50,1 - 100",0,50-100
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",06035,buenos aires,avellaneda,Hectárea,"100,1 - 200",0,100-200
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",06035,buenos aires,avellaneda,Hectárea,"200,1 - 500",0,200-500
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",06035,buenos aires,avellaneda,Hectárea,"500,1 - 1.000",0,500-1000
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",06035,buenos aires,avellaneda,Hectárea,"1.000,1 - 1.500",0,1000-2500
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",06035,buenos aires,avellaneda,Hectárea,"1.500,1 - 2.000",0,1000-2500
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",06035,buenos aires,avellaneda,Hectárea,"2.000,1 - 2.500",0,1000-2500
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",06035,buenos aires,avellaneda,Hectárea,"2.500,1 - 3.500",0,2.500-5.000
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",06035,buenos aires,avellaneda,Hectárea,"3.500,1 - 5.000",0,2.500-5.000
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",06035,buenos aires,avellaneda,Hectárea,"5.000,1 - 7.500",0,5.000-10.000
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",06035,buenos aires,avellaneda,Hectárea,"7.500,1 - 10.000",0,5.000-10.000
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",06035,buenos aires,avellaneda,Hectárea,"10.000,1 - 20.000",0,10.000 y más
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",06035,buenos aires,avellaneda,Hectárea,Más de 20.000,0,10.000 y más
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",06042,buenos aires,ayacucho,EAP,Tot-l,935,NA
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",06042,buenos aires,ayacucho,EAP,EAP sin límites definidos,0,EAP sin límites definidos
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",06042,buenos aires,ayacucho,EAP,0 - 5,3,0-25
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",06042,buenos aires,ayacucho,EAP,"5,1 - 10",1,0-25
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",06042,buenos aires,ayacucho,EAP,"10,1 - 25",30,0-25
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",06042,buenos aires,ayacucho,EAP,"25,1 - 50",52,25-50
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",06042,buenos aires,ayacucho,EAP,"50,1 - 100",90,50-100
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",06042,buenos aires,ayacucho,EAP,"100,1 - 200",149,100-200
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",06042,buenos aires,ayacucho,EAP,"200,1 - 500",283,200-500
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",06042,buenos aires,ayacucho,EAP,"500,1 - 1.000",178,500-1000
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",06042,buenos aires,ayacucho,EAP,"1.000,1 - 1.500",53,1000-2500
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",06042,buenos aires,ayacucho,EAP,"1.500,1 - 2.000",39,1000-2500
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",06042,buenos aires,ayacucho,EAP,"2.000,1 - 2.500",16,1000-2500
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",06042,buenos aires,ayacucho,EAP,"2.500,1 - 3.500",17,2.500-5.000
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",06042,buenos aires,ayacucho,EAP,"3.500,1 - 5.000",17,2.500-5.000
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",06042,buenos aires,ayacucho,EAP,"5.000,1 - 7.500",6,5.000-10.000
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",06042,buenos aires,ayacucho,EAP,"7.500,1 - 10.000",1,5.000-10.000
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",06042,buenos aires,ayacucho,EAP,"10.000,1 - 20.000",0,10.000 y más
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",06042,buenos aires,ayacucho,EAP,Más de 20.000,0,10.000 y más
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",06042,buenos aires,ayacucho,Hectárea,Tot-l,585148.8,NA
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",06042,buenos aires,ayacucho,Hectárea,EAP sin límites definidos,-1,EAP sin límites definidos
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",06042,buenos aires,ayacucho,Hectárea,0 - 5,8,0-25
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",06042,buenos aires,ayacucho,Hectárea,"5,1 - 10",7,0-25
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",06042,buenos aires,ayacucho,Hectárea,"10,1 - 25",566.8,0-25
2002,"Cuadro 1.2. Buenos Aires. Cantidad y superficie total de EAP, por escala de extensión, según partido",06042,buenos aires,ayacucho,Hectárea,"25,1 - 50",2066.6,25-50
